LCLid,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min
MAC000246,2013-11-08,0.237,0.4231666667,2.2709999,48,0.4970110799,20.312,0.026
MAC000246,2013-11-09,0.0945,0.1878541667,0.823,48,0.2015251412,9.017,0.021
MAC000246,2013-11-10,0.1025,0.2579166646,1.3329999,48,0.3262779605,12.3799999,0.026
MAC000246,2013-11-11,0.412,0.6222083313,2.2149999,48,0.5544592806,29.8659999,0.035
MAC000246,2013-11-12,0.279,0.4003958333,1.364,48,0.3565556708,19.219,0.021
MAC000246,2013-11-13,0.097,0.4654791688,3.0999999,48,0.7454970377,22.3430001,0.025
MAC000246,2013-11-14,0.199,0.3517083333,1.066,48,0.3096310061,16.882,0.041
MAC000246,2013-11-15,0.0835,0.2901875021,1.1210001,48,0.3222330159,13.9290001,0.038
MAC000246,2013-11-16,0.216,0.3830208333,1.109,48,0.3352056523,18.385,0.037
MAC000246,2013-11-17,0.2775,0.4213958333,1.788,48,0.4156859872,20.227,0.037
MAC000246,2013-11-18,0.1885,0.4493750083,2.6600001,48,0.6501677808,21.5700004,0.022
MAC000246,2013-11-19,0.3435,0.5680416667,2.7379999,48,0.675650038,27.266,0.028
MAC000246,2013-11-20,0.2535,0.3895833354,1.148,48,0.3335137814,18.7000001,0.024
MAC000246,2013-11-21,0.1595,0.4027916667,1.466,48,0.4231685926,19.334,0.048
MAC000246,2013-11-22,0.0795,0.2058541667,1.175,48,0.259194414,9.881,0.031
MAC000246,2013-11-23,0.1325,0.3141041646,1.649,48,0.3389643895,15.0769999,0.049
MAC000246,2013-11-24,0.2125,0.4293333375,1.4400001,48,0.4310432423,20.6080002,0.055
MAC000246,2013-11-25,0.1665,0.2888958354,1.372,48,0.3316251625,13.8670001,0.022
MAC000246,2013-11-26,0.269,0.4440625042,1.822,48,0.414694895,21.3150002,0.069
MAC000246,2013-11-27,0.186,0.3337083333,1.467,48,0.3653202593,16.018,0.028
MAC000246,2013-11-28,0.2685,0.3379166667,1.12,48,0.290360512,16.22,0.026
MAC000246,2013-11-29,0.0615,0.1397708333,0.786,48,0.1731342167,6.709,0.023
MAC000246,2013-11-30,0.157,0.3255208333,1.024,48,0.3080231402,15.625,0.051
MAC000246,2013-12-01,0.51,0.7200208271,2.6919999,48,0.65757239,34.5609997,0.023
MAC000246,2013-12-02,0.198,0.4660416667,2.658,48,0.6273507568,22.37,0.041
MAC000246,2013-12-03,0.453,0.556625,2.832,48,0.5274706657,26.718,0.034
MAC000246,2013-12-04,0.2025,0.3678750021,1.455,48,0.3916987401,17.6580001,0.027
MAC000246,2013-12-05,0.2935,0.3877708333,1.22,48,0.3293308651,18.613,0.025
MAC000246,2013-12-06,0.231,0.3852708354,1.35,48,0.357158693,18.4930001,0.044
MAC000246,2013-12-07,0.0825,0.3070416667,1.817,48,0.40977565,14.738,0.031
MAC000246,2013-12-08,0.396,0.5057083333,1.931,48,0.4421611797,24.274,0.019
MAC000246,2013-12-09,0.155,0.3552340426,2.118,47,0.466767618,16.696,0.022
MAC000246,2013-12-10,0.401,0.6057916688,2.9230001,48,0.7025099152,29.0780001,0.029
MAC000246,2013-12-11,0.287,0.4086249979,1.628,48,0.3979906208,19.6139999,0.042
MAC000246,2013-12-12,0.2955,0.3929375042,1.0930001,48,0.3239216837,18.8610002,0.029
MAC000246,2013-12-13,0.1015,0.2030625,1.148,48,0.2231819605,9.747,0.023
MAC000246,2013-12-14,0.267,0.4264791667,1.149,48,0.3652415691,20.471,0.023
MAC000246,2013-12-15,0.4885,0.5755625,2.099,48,0.4903463309,27.627,0.038
MAC000246,2013-12-16,0.2125,0.3220833354,1.137,48,0.3252307139,15.4600001,0.026
MAC000246,2013-12-17,0.3045,0.5518749979,2.5969999,48,0.5800807128,26.4899999,0.064
MAC000246,2013-12-18,0.16,0.2795,1.101,48,0.2642838577,13.416,0.027
MAC000246,2013-12-19,0.38,0.4918333313,1.7,48,0.4074442535,23.6079999,0.035
MAC000246,2013-12-20,0.158,0.3158958333,1.461,48,0.3486476145,15.163,0.043
MAC000246,2013-12-21,0.1575,0.2205833333,0.977,48,0.1965932006,10.588,0.047
MAC000246,2013-12-22,0.318,0.4002083354,1.314,48,0.3757995744,19.2100001,0.017
MAC000246,2013-12-23,0.1095,0.3775000021,3.0610001,48,0.6833983066,18.1200001,0.017
MAC000246,2013-12-24,0.3545,0.4913958375,2.9000001,48,0.5907336293,23.5870002,0.026
MAC000246,2013-12-25,0.771,0.9025000021,2.427,48,0.5920535871,43.3200001,0.083
MAC000246,2013-12-26,0.2095,0.5098333333,1.4960001,48,0.4811241865,24.472,0.048
MAC000246,2013-12-27,0.2625,0.4392291646,1.875,48,0.472303009,21.0829999,0.025
MAC000246,2013-12-28,0.2375,0.4427708313,2.3499999,48,0.5242820034,21.2529999,0.026
MAC000246,2013-12-29,0.5325,0.5899375021,2.628,48,0.5257446385,28.3170001,0.039
MAC000246,2013-12-30,0.2675,0.4252083354,1.855,48,0.4699575398,20.4100001,0.021
MAC000246,2013-12-31,0.145,0.2786041667,1.244,48,0.2757876719,13.373,0.041
MAC000246,2014-01-01,0.204,0.482625,2.9230001,48,0.6498476992,23.166,0.025
MAC000246,2014-01-02,0.295,0.6598958354,2.8199999,48,0.7814202628,31.6750001,0.067
MAC000246,2014-01-03,0.2385,0.3430625021,1.245,48,0.321336006,16.4670001,0.027
MAC000246,2014-01-04,0.352,0.4496666688,1.971,48,0.4920608616,21.5840001,0.033
MAC000246,2014-01-05,0.118,0.4675833333,2.573,48,0.6311156898,22.444,0.04
MAC000246,2014-01-06,0.1545,0.3337916646,1.702,48,0.3965413709,16.0219999,0.02
MAC000246,2014-01-07,0.1495,0.4547708333,2.8469999,48,0.6521197215,21.829,0.024
MAC000246,2014-01-08,0.132,0.3060624958,1.367,48,0.3577015407,14.6909998,0.032
MAC000246,2014-01-09,0.3385,0.5100208333,1.886,48,0.5186316096,24.481,0.061
MAC000246,2014-01-10,0.1145,0.239625,1.211,48,0.2661345544,11.502,0.021
MAC000246,2014-01-11,0.286,0.3544791646,1.291,48,0.3277075699,17.0149999,0.039
MAC000246,2014-01-12,0.3355,0.4614791688,1.8890001,48,0.4320913562,22.1510001,0.023
MAC000246,2014-01-13,0.2415,0.3655000021,1.767,48,0.367746565,17.5440001,0.033
MAC000246,2014-01-14,0.3285,0.5174166646,1.994,48,0.493973631,24.8359999,0.074
MAC000246,2014-01-15,0.256,0.3342083313,1.385,48,0.2800866801,16.0419999,0.042
MAC000246,2014-01-16,0.1765,0.3282708333,1.645,48,0.3543900808,15.757,0.036
MAC000246,2014-01-17,0.2345,0.3289375,1.265,48,0.3135423828,15.789,0.048
MAC000246,2014-01-18,0.071,0.199125,1.001,48,0.2528367251,9.558,0.021
MAC000246,2014-01-19,0.3985,0.5784375042,2.5380001,48,0.5997845072,27.7650002,0.04
MAC000246,2014-01-20,0.263,0.4704166667,2.1059999,48,0.5055106025,22.58,0.042
MAC000246,2014-01-21,0.329,0.4791458333,2.188,48,0.5034617605,22.999,0.045
MAC000246,2014-01-22,0.259,0.4053125021,1.3940001,48,0.3763806502,19.4550001,0.041
MAC000246,2014-01-23,0.257,0.3996666646,1.8,48,0.4406951107,19.1839999,0.036
MAC000246,2014-01-24,0.149,0.2316041667,0.84,48,0.1972148348,11.117,0.025
MAC000246,2014-01-25,0.142,0.3444375,1.408,48,0.321929813,16.533,0.062
MAC000246,2014-01-26,0.594,0.7305833354,3.0090001,48,0.7336221153,35.0680001,0.029
MAC000246,2014-01-27,0.268,0.3672291688,1.51,48,0.3612090403,17.6270001,0.051
MAC000246,2014-01-28,0.3785,0.5512083333,2.668,48,0.5549701912,26.458,0.061
MAC000246,2014-01-29,0.2805,0.3383958333,1.147,48,0.2539614428,16.243,0.044
MAC000246,2014-01-30,0.3345,0.4693958396,2.0050001,48,0.4772856355,22.5310003,0.037
MAC000246,2014-01-31,0.15,0.2628541667,1.1849999,48,0.3054481875,12.617,0.03
MAC000246,2014-02-01,0.1065,0.3223749979,1.678,48,0.385697188,15.4739999,0.04
MAC000246,2014-02-02,0.495,0.6547083375,2.5940001,48,0.6574379132,31.4260002,0.052
MAC000246,2014-02-03,0.0985,0.3717708354,2.595,48,0.6219173623,17.8450001,0.044
MAC000246,2014-02-04,0.1095,0.3879791625,2.142,48,0.5834379454,18.6229998,0.027
MAC000246,2014-02-05,0.092,0.3269791688,2.0150001,48,0.4789251555,15.6950001,0.034
MAC000246,2014-02-06,0.2585,0.4887916667,1.5829999,48,0.4479823282,23.462,0.033
MAC000246,2014-02-07,0.0985,0.1991666667,1.108,48,0.2377752679,9.56,0.03
MAC000246,2014-02-08,0.3395,0.4332083313,1.2539999,48,0.3647800781,20.7939999,0.032
MAC000246,2014-02-09,0.2635,0.5593333333,2.52,48,0.6452802904,26.848,0.044
MAC000246,2014-02-10,0.0785,0.3080208333,2.161,48,0.5106390027,14.785,0.039
MAC000246,2014-02-11,0.2955,0.5550208354,2.6570001,48,0.6390266768,26.6410001,0.025
MAC000246,2014-02-12,0.1325,0.2577916667,1.663,48,0.3260850273,12.374,0.034
MAC000246,2014-02-13,0.225,0.4369374979,2.0409999,48,0.4935645098,20.9729999,0.028
MAC000246,2014-02-14,0.176,0.2716041646,1.3279999,48,0.2841618234,13.0369999,0.029
MAC000246,2014-02-15,0.1005,0.1721458333,1.15,48,0.219488282,8.263,0.022
MAC000246,2014-02-16,0.3595,0.6165208354,2.737,48,0.6656798859,29.5930001,0.067
MAC000246,2014-02-17,0.09,0.2226250021,1.257,48,0.2791411375,10.6860001,0.038
MAC000246,2014-02-18,0.271,0.387,1.892,48,0.4109688087,18.576,0.031
MAC000246,2014-02-19,0.1085,0.2865208333,1.304,48,0.3207548935,13.753,0.025
MAC000246,2014-02-20,0.1105,0.4162291688,2.7920001,48,0.6198741285,19.9790001,0.026
MAC000246,2014-02-21,0.078,0.2159791667,1.109,48,0.2676222719,10.367,0.039
MAC000246,2014-02-22,0.271,0.3952708333,1.743,48,0.3786097603,18.973,0.033
MAC000246,2014-02-23,0.485,0.6190833375,1.6440001,48,0.4811552144,29.7160002,0.045
MAC000246,2014-02-24,0.1245,0.3944791646,2.6429999,48,0.5770503044,18.9349999,0.031
MAC000246,2014-02-25,0.287,0.4941041646,2.2049999,48,0.4843738695,23.7169999,0.031
MAC000246,2014-02-26,0.257,0.3242083333,1.158,48,0.2899958883,15.562,0.062
MAC000246,2014-02-27,0.1365,0.3338750021,2.4360001,48,0.4777265235,16.0260001,0.032
MAC000246,2014-02-28,0.145,0.145,0.145,1,,0.145,0.145
